split,sample_index,source_class,true_label,predicted_label,ai_score,classification_threshold,correct,error_category
validation,594,1,1,1,0.9558650851249695,0.8164787888526917,True,true positive
validation,595,3,1,1,0.8544134497642517,0.8164787888526917,True,true positive
validation,596,1,1,0,0.8021125197410583,0.8164787888526917,False,false negative
validation,597,2,1,1,0.9675387144088745,0.8164787888526917,True,true positive
validation,598,2,1,1,0.8943703174591064,0.8164787888526917,True,true positive
validation,599,4,1,1,0.9977679252624512,0.8164787888526917,True,true positive
validation,600,2,1,1,0.991899847984314,0.8164787888526917,True,true positive
validation,601,2,1,0,0.7484786510467529,0.8164787888526917,False,false negative
validation,602,2,1,1,0.8758482336997986,0.8164787888526917,True,true positive
validation,603,4,1,1,0.9557840824127197,0.8164787888526917,True,true positive
validation,604,1,1,1,0.8937211632728577,0.8164787888526917,True,true positive
validation,605,5,1,1,0.9790452122688293,0.8164787888526917,True,true positive
validation,606,4,1,1,0.995927631855011,0.8164787888526917,True,true positive
validation,607,5,1,1,0.9986012578010559,0.8164787888526917,True,true positive
validation,608,4,1,1,0.9325981140136719,0.8164787888526917,True,true positive
validation,609,0,0,0,0.470968633890152,0.8164787888526917,True,true negative
validation,610,3,1,1,0.9904507994651794,0.8164787888526917,True,true positive
validation,611,1,1,1,0.9289501905441284,0.8164787888526917,True,true positive
validation,612,2,1,1,0.9785457849502563,0.8164787888526917,True,true positive
validation,613,1,1,1,0.9331331849098206,0.8164787888526917,True,true positive
validation,614,1,1,1,0.9968204498291016,0.8164787888526917,True,true positive
validation,615,3,1,1,0.9659398198127747,0.8164787888526917,True,true positive
validation,616,1,1,0,0.7088794112205505,0.8164787888526917,False,false negative
validation,617,3,1,0,0.7718291282653809,0.8164787888526917,False,false negative
validation,618,1,1,1,0.9083827137947083,0.8164787888526917,True,true positive
validation,619,2,1,1,0.9789057970046997,0.8164787888526917,True,true positive
validation,620,2,1,1,0.9152987599372864,0.8164787888526917,True,true positive
validation,621,1,1,1,0.9730815291404724,0.8164787888526917,True,true positive
validation,622,5,1,1,0.9956747889518738,0.8164787888526917,True,true positive
validation,623,3,1,1,0.947860062122345,0.8164787888526917,True,true positive
validation,624,2,1,1,0.9584481120109558,0.8164787888526917,True,true positive
validation,625,0,0,0,0.4355323612689972,0.8164787888526917,True,true negative
validation,626,4,1,1,0.996575653553009,0.8164787888526917,True,true positive
validation,627,5,1,0,0.49996569752693176,0.8164787888526917,False,false negative
validation,628,1,1,0,0.6167859435081482,0.8164787888526917,False,false negative
validation,629,2,1,1,0.9398147463798523,0.8164787888526917,True,true positive
validation,630,0,0,0,0.5248602032661438,0.8164787888526917,True,true negative
validation,631,1,1,1,0.8822866678237915,0.8164787888526917,True,true positive
validation,632,2,1,0,0.6075788736343384,0.8164787888526917,False,false negative
validation,633,5,1,1,0.8449739217758179,0.8164787888526917,True,true positive
validation,634,3,1,1,0.9769863486289978,0.8164787888526917,True,true positive
validation,635,4,1,1,0.9172759652137756,0.8164787888526917,True,true positive
validation,636,5,1,0,0.6319553256034851,0.8164787888526917,False,false negative
validation,637,5,1,0,0.6662482023239136,0.8164787888526917,False,false negative
validation,638,3,1,1,0.8899264931678772,0.8164787888526917,True,true positive
validation,639,0,0,0,0.40364572405815125,0.8164787888526917,True,true negative
validation,640,2,1,1,0.9723487496376038,0.8164787888526917,True,true positive
validation,641,0,0,0,0.4286978244781494,0.8164787888526917,True,true negative
validation,642,1,1,1,0.8844718933105469,0.8164787888526917,True,true positive
validation,643,3,1,0,0.7873080372810364,0.8164787888526917,False,false negative
validation,644,5,1,0,0.8096843361854553,0.8164787888526917,False,false negative
validation,645,4,1,1,0.992279052734375,0.8164787888526917,True,true positive
validation,646,1,1,1,0.8599392175674438,0.8164787888526917,True,true positive
validation,647,3,1,0,0.6999422311782837,0.8164787888526917,False,false negative
validation,648,0,0,0,0.14910733699798584,0.8164787888526917,True,true negative
validation,649,5,1,0,0.7027342915534973,0.8164787888526917,False,false negative
validation,650,0,0,0,0.7621596455574036,0.8164787888526917,True,true negative
validation,651,5,1,0,0.7448638081550598,0.8164787888526917,False,false negative
validation,652,5,1,1,0.8899106383323669,0.8164787888526917,True,true positive
validation,653,3,1,1,0.907990574836731,0.8164787888526917,True,true positive
validation,654,0,0,0,0.3155179023742676,0.8164787888526917,True,true negative
validation,655,3,1,1,0.9486367702484131,0.8164787888526917,True,true positive
validation,656,2,1,1,0.8565901517868042,0.8164787888526917,True,true positive
validation,657,3,1,0,0.6411585211753845,0.8164787888526917,False,false negative
validation,658,3,1,0,0.4912196397781372,0.8164787888526917,False,false negative
validation,659,4,1,1,0.9083541631698608,0.8164787888526917,True,true positive
validation,660,1,1,1,0.9049111604690552,0.8164787888526917,True,true positive
validation,661,2,1,1,0.9942587614059448,0.8164787888526917,True,true positive
validation,662,0,0,0,0.4123643934726715,0.8164787888526917,True,true negative
validation,663,3,1,1,0.8487014174461365,0.8164787888526917,True,true positive
validation,664,1,1,0,0.46648094058036804,0.8164787888526917,False,false negative
validation,665,4,1,1,0.963615357875824,0.8164787888526917,True,true positive
validation,666,3,1,1,0.927162766456604,0.8164787888526917,True,true positive
validation,667,5,1,1,0.9247955679893494,0.8164787888526917,True,true positive
validation,668,2,1,0,0.726897120475769,0.8164787888526917,False,false negative
validation,669,3,1,1,0.9719668030738831,0.8164787888526917,True,true positive
validation,670,5,1,1,0.9899699091911316,0.8164787888526917,True,true positive
validation,671,0,0,0,0.6102791428565979,0.8164787888526917,True,true negative
validation,672,1,1,1,0.9308449625968933,0.8164787888526917,True,true positive
validation,673,0,0,0,0.34405195713043213,0.8164787888526917,True,true negative
validation,674,5,1,1,0.9311999678611755,0.8164787888526917,True,true positive
validation,675,5,1,0,0.5292232632637024,0.8164787888526917,False,false negative
validation,676,1,1,1,0.8396435379981995,0.8164787888526917,True,true positive
validation,677,3,1,0,0.19273792207241058,0.8164787888526917,False,false negative
validation,678,2,1,0,0.8072301149368286,0.8164787888526917,False,false negative
validation,679,1,1,0,0.7661716938018799,0.8164787888526917,False,false negative
validation,680,0,0,0,0.6942988634109497,0.8164787888526917,True,true negative
validation,681,3,1,1,0.9938086867332458,0.8164787888526917,True,true positive
validation,682,5,1,0,0.46936655044555664,0.8164787888526917,False,false negative
validation,683,0,0,0,0.4550590217113495,0.8164787888526917,True,true negative
validation,684,5,1,1,0.9865438342094421,0.8164787888526917,True,true positive
validation,685,0,0,0,0.3166062831878662,0.8164787888526917,True,true negative
validation,686,1,1,1,0.981366753578186,0.8164787888526917,True,true positive
validation,687,3,1,0,0.44404086470603943,0.8164787888526917,False,false negative
validation,688,2,1,1,0.9978044629096985,0.8164787888526917,True,true positive
validation,689,4,1,1,0.999208390712738,0.8164787888526917,True,true positive
validation,690,1,1,1,0.9326553344726562,0.8164787888526917,True,true positive
validation,691,3,1,1,0.9757274389266968,0.8164787888526917,True,true positive
validation,692,4,1,1,0.8885151147842407,0.8164787888526917,True,true positive
validation,693,0,0,0,0.6682310700416565,0.8164787888526917,True,true negative
validation,694,2,1,1,0.9716860055923462,0.8164787888526917,True,true positive
validation,695,5,1,1,0.9734668135643005,0.8164787888526917,True,true positive
validation,696,0,0,0,0.3174176514148712,0.8164787888526917,True,true negative
validation,697,4,1,1,0.9877012372016907,0.8164787888526917,True,true positive
validation,698,4,1,1,0.9996256828308105,0.8164787888526917,True,true positive
validation,699,2,1,1,0.8822287917137146,0.8164787888526917,True,true positive
validation,700,1,1,1,0.9919220209121704,0.8164787888526917,True,true positive
validation,701,5,1,0,0.5657986402511597,0.8164787888526917,False,false negative
validation,702,0,0,0,0.5655599236488342,0.8164787888526917,True,true negative
validation,703,5,1,0,0.36607393622398376,0.8164787888526917,False,false negative
validation,704,5,1,0,0.5179860591888428,0.8164787888526917,False,false negative
validation,705,1,1,1,0.9192668795585632,0.8164787888526917,True,true positive
validation,706,0,0,0,0.7068873643875122,0.8164787888526917,True,true negative
validation,707,2,1,1,0.8589794635772705,0.8164787888526917,True,true positive
validation,708,2,1,1,0.946354329586029,0.8164787888526917,True,true positive
validation,709,4,1,1,0.9984872341156006,0.8164787888526917,True,true positive
validation,710,2,1,1,0.8500649929046631,0.8164787888526917,True,true positive
validation,711,1,1,0,0.8094135522842407,0.8164787888526917,False,false negative
validation,712,0,0,1,0.8795807957649231,0.8164787888526917,False,false positive
validation,713,5,1,0,0.6367598176002502,0.8164787888526917,False,false negative
validation,714,0,0,0,0.5804680585861206,0.8164787888526917,True,true negative
validation,715,1,1,0,0.7011420726776123,0.8164787888526917,False,false negative
validation,716,0,0,0,0.5650598406791687,0.8164787888526917,True,true negative
validation,717,3,1,1,0.9854614734649658,0.8164787888526917,True,true positive
validation,718,4,1,1,0.998868465423584,0.8164787888526917,True,true positive
validation,719,2,1,1,0.9990682005882263,0.8164787888526917,True,true positive
validation,720,2,1,1,0.9722847938537598,0.8164787888526917,True,true positive
validation,721,5,1,1,0.9859079718589783,0.8164787888526917,True,true positive
validation,722,2,1,0,0.70262610912323,0.8164787888526917,False,false negative
validation,723,1,1,1,0.9263604283332825,0.8164787888526917,True,true positive
validation,724,1,1,1,0.9229294061660767,0.8164787888526917,True,true positive
validation,725,2,1,0,0.4214770197868347,0.8164787888526917,False,false negative
validation,726,0,0,0,0.4421362578868866,0.8164787888526917,True,true negative
validation,727,0,0,0,0.3299185037612915,0.8164787888526917,True,true negative
validation,728,0,0,0,0.18551284074783325,0.8164787888526917,True,true negative
validation,729,5,1,0,0.7586742639541626,0.8164787888526917,False,false negative
validation,730,4,1,1,0.9965264201164246,0.8164787888526917,True,true positive
validation,731,2,1,0,0.7085087299346924,0.8164787888526917,False,false negative
validation,732,4,1,0,0.6654646396636963,0.8164787888526917,False,false negative
validation,733,4,1,1,0.9936553239822388,0.8164787888526917,True,true positive
validation,734,5,1,0,0.3875308930873871,0.8164787888526917,False,false negative
validation,735,1,1,0,0.5821447968482971,0.8164787888526917,False,false negative
validation,736,0,0,0,0.19666850566864014,0.8164787888526917,True,true negative
validation,737,5,1,1,0.8224446177482605,0.8164787888526917,True,true positive
validation,738,0,0,0,0.6019864678382874,0.8164787888526917,True,true negative
validation,739,4,1,1,0.9915971159934998,0.8164787888526917,True,true positive
validation,740,0,0,0,0.5544520020484924,0.8164787888526917,True,true negative
validation,741,5,1,1,0.9841906428337097,0.8164787888526917,True,true positive
validation,742,5,1,1,0.9832248687744141,0.8164787888526917,True,true positive
validation,743,1,1,0,0.5349555611610413,0.8164787888526917,False,false negative
validation,744,4,1,1,0.9913098812103271,0.8164787888526917,True,true positive
validation,745,4,1,1,0.9754272699356079,0.8164787888526917,True,true positive
validation,746,3,1,0,0.5530416965484619,0.8164787888526917,False,false negative
validation,747,4,1,1,0.8468226194381714,0.8164787888526917,True,true positive
validation,748,4,1,1,0.9978553652763367,0.8164787888526917,True,true positive
validation,749,2,1,1,0.9372959733009338,0.8164787888526917,True,true positive
validation,750,4,1,1,0.9904176592826843,0.8164787888526917,True,true positive
validation,751,2,1,1,0.9826334118843079,0.8164787888526917,True,true positive
validation,752,3,1,0,0.7736034989356995,0.8164787888526917,False,false negative
validation,753,0,0,1,0.8363293409347534,0.8164787888526917,False,false positive
validation,754,1,1,0,0.47878560423851013,0.8164787888526917,False,false negative
validation,755,4,1,1,0.998935878276825,0.8164787888526917,True,true positive
validation,756,0,0,0,0.41233527660369873,0.8164787888526917,True,true negative
validation,757,0,0,0,0.28195300698280334,0.8164787888526917,True,true negative
validation,758,1,1,1,0.9252389073371887,0.8164787888526917,True,true positive
validation,759,4,1,1,0.9994044303894043,0.8164787888526917,True,true positive
validation,760,1,1,1,0.9923385381698608,0.8164787888526917,True,true positive
validation,761,2,1,1,0.9231262803077698,0.8164787888526917,True,true positive
validation,762,5,1,1,0.9879350662231445,0.8164787888526917,True,true positive
validation,763,5,1,1,0.9837270975112915,0.8164787888526917,True,true positive
validation,764,5,1,1,0.8700909614562988,0.8164787888526917,True,true positive
validation,765,4,1,1,0.9205375909805298,0.8164787888526917,True,true positive
validation,766,3,1,1,0.924120306968689,0.8164787888526917,True,true positive
validation,767,3,1,0,0.3019345998764038,0.8164787888526917,False,false negative
validation,768,4,1,1,0.9401036500930786,0.8164787888526917,True,true positive
validation,769,5,1,1,0.8357493281364441,0.8164787888526917,True,true positive
validation,770,5,1,1,0.9663875102996826,0.8164787888526917,True,true positive
validation,771,3,1,0,0.6966575384140015,0.8164787888526917,False,false negative
validation,772,2,1,1,0.9541318416595459,0.8164787888526917,True,true positive
validation,773,4,1,0,0.7943109273910522,0.8164787888526917,False,false negative
validation,774,1,1,0,0.759019672870636,0.8164787888526917,False,false negative
validation,775,1,1,1,0.9765384793281555,0.8164787888526917,True,true positive
validation,776,2,1,0,0.7320301532745361,0.8164787888526917,False,false negative
validation,777,4,1,1,0.9977610111236572,0.8164787888526917,True,true positive
validation,778,3,1,1,0.9502928256988525,0.8164787888526917,True,true positive
validation,779,5,1,1,0.8899956941604614,0.8164787888526917,True,true positive
validation,780,3,1,0,0.7219756841659546,0.8164787888526917,False,false negative
validation,781,5,1,1,0.9158340692520142,0.8164787888526917,True,true positive
validation,782,1,1,1,0.9956592917442322,0.8164787888526917,True,true positive
validation,783,4,1,1,0.9197548031806946,0.8164787888526917,True,true positive
validation,784,5,1,1,0.9992349147796631,0.8164787888526917,True,true positive
validation,785,3,1,1,0.9856488704681396,0.8164787888526917,True,true positive
validation,786,5,1,1,0.9986754059791565,0.8164787888526917,True,true positive
validation,787,1,1,1,0.9911086559295654,0.8164787888526917,True,true positive
validation,788,2,1,1,0.9795584082603455,0.8164787888526917,True,true positive
validation,789,4,1,1,0.9949386119842529,0.8164787888526917,True,true positive
validation,790,0,0,0,0.6771063208580017,0.8164787888526917,True,true negative
validation,791,1,1,1,0.8603343367576599,0.8164787888526917,True,true positive
validation,792,4,1,1,0.9954089522361755,0.8164787888526917,True,true positive
validation,793,1,1,1,0.9903138279914856,0.8164787888526917,True,true positive
validation,794,2,1,1,0.9564887285232544,0.8164787888526917,True,true positive
validation,795,4,1,1,0.9969282746315002,0.8164787888526917,True,true positive
validation,796,5,1,0,0.28690630197525024,0.8164787888526917,False,false negative
validation,797,1,1,1,0.9656499624252319,0.8164787888526917,True,true positive
validation,798,2,1,0,0.6077373623847961,0.8164787888526917,False,false negative
validation,799,4,1,1,0.9456101655960083,0.8164787888526917,True,true positive
validation,800,2,1,0,0.726204514503479,0.8164787888526917,False,false negative
validation,801,3,1,0,0.6772984266281128,0.8164787888526917,False,false negative
validation,802,0,0,0,0.4908137917518616,0.8164787888526917,True,true negative
validation,803,2,1,1,0.9943935871124268,0.8164787888526917,True,true positive
validation,804,5,1,1,0.9000999331474304,0.8164787888526917,True,true positive
validation,805,5,1,1,0.889621913433075,0.8164787888526917,True,true positive
validation,806,5,1,0,0.7774410247802734,0.8164787888526917,False,false negative
validation,807,0,0,0,0.7654388546943665,0.8164787888526917,True,true negative
validation,808,4,1,1,0.9987130165100098,0.8164787888526917,True,true positive
validation,809,2,1,1,0.9822602868080139,0.8164787888526917,True,true positive
validation,810,0,0,0,0.3664296567440033,0.8164787888526917,True,true negative
validation,811,0,0,0,0.36924460530281067,0.8164787888526917,True,true negative
validation,812,1,1,1,0.8915643692016602,0.8164787888526917,True,true positive
validation,813,5,1,1,0.9475002288818359,0.8164787888526917,True,true positive
validation,814,5,1,0,0.3583851456642151,0.8164787888526917,False,false negative
validation,815,2,1,1,0.9944671392440796,0.8164787888526917,True,true positive
validation,816,5,1,0,0.7908385396003723,0.8164787888526917,False,false negative
validation,817,1,1,1,0.9787282347679138,0.8164787888526917,True,true positive
validation,818,2,1,1,0.8785154223442078,0.8164787888526917,True,true positive
validation,819,0,0,1,0.9099782109260559,0.8164787888526917,False,false positive
validation,820,1,1,1,0.8305585980415344,0.8164787888526917,True,true positive
validation,821,4,1,1,0.9927587509155273,0.8164787888526917,True,true positive
validation,822,2,1,1,0.9967042803764343,0.8164787888526917,True,true positive
validation,823,1,1,0,0.17225021123886108,0.8164787888526917,False,false negative
validation,824,1,1,1,0.9036495089530945,0.8164787888526917,True,true positive
validation,825,5,1,0,0.5197834372520447,0.8164787888526917,False,false negative
validation,826,3,1,0,0.7413130402565002,0.8164787888526917,False,false negative
validation,827,4,1,0,0.6168328523635864,0.8164787888526917,False,false negative
validation,828,4,1,1,0.9639666080474854,0.8164787888526917,True,true positive
validation,829,2,1,1,0.9487588405609131,0.8164787888526917,True,true positive
validation,830,3,1,0,0.4840278923511505,0.8164787888526917,False,false negative
validation,831,3,1,0,0.7400526404380798,0.8164787888526917,False,false negative
validation,832,4,1,1,0.9986060261726379,0.8164787888526917,True,true positive
validation,833,4,1,1,0.9977160692214966,0.8164787888526917,True,true positive
validation,834,2,1,1,0.9590391516685486,0.8164787888526917,True,true positive
validation,835,3,1,1,0.9687963724136353,0.8164787888526917,True,true positive
validation,836,3,1,1,0.9694687724113464,0.8164787888526917,True,true positive
validation,837,0,0,1,0.9389333724975586,0.8164787888526917,False,false positive
validation,838,5,1,0,0.45584771037101746,0.8164787888526917,False,false negative
validation,839,3,1,1,0.9991829991340637,0.8164787888526917,True,true positive
validation,840,5,1,0,0.7905277013778687,0.8164787888526917,False,false negative
validation,841,4,1,1,0.9789794683456421,0.8164787888526917,True,true positive
validation,842,4,1,0,0.624791145324707,0.8164787888526917,False,false negative
validation,843,1,1,1,0.920444905757904,0.8164787888526917,True,true positive
validation,844,2,1,1,0.9975009560585022,0.8164787888526917,True,true positive
validation,845,2,1,1,0.9989534616470337,0.8164787888526917,True,true positive
validation,846,5,1,0,0.7877418398857117,0.8164787888526917,False,false negative
validation,847,1,1,1,0.9036045074462891,0.8164787888526917,True,true positive
validation,848,5,1,1,0.8602004051208496,0.8164787888526917,True,true positive
validation,849,3,1,0,0.7154720425605774,0.8164787888526917,False,false negative
validation,850,0,0,0,0.22241857647895813,0.8164787888526917,True,true negative
validation,851,0,0,0,0.2262030392885208,0.8164787888526917,True,true negative
validation,852,0,0,1,0.9543348550796509,0.8164787888526917,False,false positive
validation,853,5,1,1,0.9955602884292603,0.8164787888526917,True,true positive
validation,854,0,0,1,0.855678141117096,0.8164787888526917,False,false positive
validation,855,0,0,0,0.6038113832473755,0.8164787888526917,True,true negative
validation,856,3,1,1,0.8717800974845886,0.8164787888526917,True,true positive
validation,857,2,1,1,0.9993444085121155,0.8164787888526917,True,true positive
validation,858,1,1,1,0.8769527077674866,0.8164787888526917,True,true positive
validation,859,4,1,1,0.9598238468170166,0.8164787888526917,True,true positive
validation,860,1,1,1,0.9727376103401184,0.8164787888526917,True,true positive
validation,861,1,1,0,0.6571158766746521,0.8164787888526917,False,false negative
validation,862,1,1,1,0.9826447367668152,0.8164787888526917,True,true positive
validation,863,2,1,1,0.971696674823761,0.8164787888526917,True,true positive
validation,864,3,1,1,0.99689781665802,0.8164787888526917,True,true positive
validation,865,5,1,1,0.9962285757064819,0.8164787888526917,True,true positive
validation,866,0,0,0,0.6330613493919373,0.8164787888526917,True,true negative
validation,867,3,1,1,0.9952056407928467,0.8164787888526917,True,true positive
validation,868,5,1,0,0.6143384575843811,0.8164787888526917,False,false negative
validation,869,0,0,0,0.5195215940475464,0.8164787888526917,True,true negative
validation,870,0,0,0,0.7847068905830383,0.8164787888526917,True,true negative
validation,871,5,1,1,0.9117867946624756,0.8164787888526917,True,true positive
validation,872,2,1,1,0.9551616907119751,0.8164787888526917,True,true positive
validation,873,4,1,1,0.9891660809516907,0.8164787888526917,True,true positive
validation,874,4,1,1,0.9972564578056335,0.8164787888526917,True,true positive
validation,875,0,0,0,0.5073805451393127,0.8164787888526917,True,true negative
validation,876,0,0,0,0.5180524587631226,0.8164787888526917,True,true negative
validation,877,2,1,1,0.9782134890556335,0.8164787888526917,True,true positive
validation,878,5,1,0,0.6248757839202881,0.8164787888526917,False,false negative
validation,879,0,0,0,0.25412243604660034,0.8164787888526917,True,true negative
validation,880,0,0,1,0.865524411201477,0.8164787888526917,False,false positive
validation,881,0,0,1,0.839196503162384,0.8164787888526917,False,false positive
validation,882,2,1,0,0.7155023217201233,0.8164787888526917,False,false negative
validation,883,0,0,0,0.28766167163848877,0.8164787888526917,True,true negative
validation,884,1,1,1,0.9135229587554932,0.8164787888526917,True,true positive
validation,885,4,1,1,0.9961941242218018,0.8164787888526917,True,true positive
validation,886,4,1,1,0.9348610043525696,0.8164787888526917,True,true positive
validation,887,3,1,1,0.8717489242553711,0.8164787888526917,True,true positive
validation,888,4,1,1,0.9928483963012695,0.8164787888526917,True,true positive
validation,889,1,1,1,0.979295015335083,0.8164787888526917,True,true positive
validation,890,3,1,1,0.9660321474075317,0.8164787888526917,True,true positive
validation,891,1,1,0,0.7931936383247375,0.8164787888526917,False,false negative
validation,892,3,1,0,0.6586871147155762,0.8164787888526917,False,false negative
validation,893,0,0,0,0.6209138631820679,0.8164787888526917,True,true negative
validation,894,0,0,0,0.233123779296875,0.8164787888526917,True,true negative
validation,895,4,1,1,0.9971368312835693,0.8164787888526917,True,true positive
validation,896,1,1,1,0.9331715106964111,0.8164787888526917,True,true positive
validation,897,4,1,1,0.975666880607605,0.8164787888526917,True,true positive
validation,898,5,1,1,0.8951674699783325,0.8164787888526917,True,true positive
validation,899,2,1,0,0.6701067686080933,0.8164787888526917,False,false negative
validation,900,2,1,1,0.9782114028930664,0.8164787888526917,True,true positive
validation,901,3,1,1,0.8656659126281738,0.8164787888526917,True,true positive
validation,902,4,1,0,0.22503431141376495,0.8164787888526917,False,false negative
validation,903,1,1,0,0.7938405275344849,0.8164787888526917,False,false negative
validation,904,4,1,1,0.9999260902404785,0.8164787888526917,True,true positive
validation,905,5,1,1,0.9743614196777344,0.8164787888526917,True,true positive
validation,906,2,1,0,0.604093611240387,0.8164787888526917,False,false negative
validation,907,1,1,1,0.9352773427963257,0.8164787888526917,True,true positive
validation,908,2,1,1,0.9661020636558533,0.8164787888526917,True,true positive
validation,909,3,1,0,0.43377187848091125,0.8164787888526917,False,false negative
validation,910,3,1,0,0.7793886065483093,0.8164787888526917,False,false negative
validation,911,1,1,1,0.9417301416397095,0.8164787888526917,True,true positive
validation,912,3,1,1,0.9559090733528137,0.8164787888526917,True,true positive
validation,913,1,1,1,0.9455608129501343,0.8164787888526917,True,true positive
validation,914,3,1,0,0.5926432609558105,0.8164787888526917,False,false negative
validation,915,1,1,1,0.9300940036773682,0.8164787888526917,True,true positive
validation,916,1,1,0,0.8095359206199646,0.8164787888526917,False,false negative
validation,917,1,1,0,0.6731387376785278,0.8164787888526917,False,false negative
validation,918,1,1,1,0.9840234518051147,0.8164787888526917,True,true positive
validation,919,0,0,0,0.4059607684612274,0.8164787888526917,True,true negative
validation,920,0,0,0,0.20174099504947662,0.8164787888526917,True,true negative
validation,921,0,0,0,0.5988645553588867,0.8164787888526917,True,true negative
validation,922,5,1,0,0.7007090449333191,0.8164787888526917,False,false negative
validation,923,2,1,1,0.9953505992889404,0.8164787888526917,True,true positive
validation,924,3,1,0,0.5615482330322266,0.8164787888526917,False,false negative
validation,925,3,1,0,0.554263174533844,0.8164787888526917,False,false negative
validation,926,4,1,1,0.8995511531829834,0.8164787888526917,True,true positive
validation,927,5,1,1,0.9656611680984497,0.8164787888526917,True,true positive
validation,928,1,1,1,0.9622270464897156,0.8164787888526917,True,true positive
validation,929,4,1,1,0.9980738162994385,0.8164787888526917,True,true positive
validation,930,3,1,1,0.9687716364860535,0.8164787888526917,True,true positive
validation,931,0,0,0,0.597206711769104,0.8164787888526917,True,true negative
validation,932,4,1,1,0.9976428151130676,0.8164787888526917,True,true positive
validation,933,0,0,0,0.4073971211910248,0.8164787888526917,True,true negative
validation,934,5,1,1,0.9619134664535522,0.8164787888526917,True,true positive
validation,935,2,1,1,0.9850873947143555,0.8164787888526917,True,true positive
validation,936,1,1,1,0.9979799389839172,0.8164787888526917,True,true positive
validation,937,3,1,0,0.11974761635065079,0.8164787888526917,False,false negative
validation,938,5,1,0,0.7414872646331787,0.8164787888526917,False,false negative
validation,939,0,0,0,0.5867918133735657,0.8164787888526917,True,true negative
validation,940,4,1,1,0.9510580897331238,0.8164787888526917,True,true positive
validation,941,2,1,1,0.9863303899765015,0.8164787888526917,True,true positive
validation,942,4,1,1,0.9967814683914185,0.8164787888526917,True,true positive
validation,943,4,1,1,0.9971334934234619,0.8164787888526917,True,true positive
validation,944,2,1,0,0.7706367373466492,0.8164787888526917,False,false negative
validation,945,2,1,1,0.8569060564041138,0.8164787888526917,True,true positive
validation,946,3,1,1,0.9462703466415405,0.8164787888526917,True,true positive
validation,947,1,1,0,0.48131561279296875,0.8164787888526917,False,false negative
validation,948,1,1,0,0.7254455089569092,0.8164787888526917,False,false negative
validation,949,1,1,1,0.8522908687591553,0.8164787888526917,True,true positive
validation,950,4,1,1,0.9588697552680969,0.8164787888526917,True,true positive
validation,951,0,0,0,0.09780683368444443,0.8164787888526917,True,true negative
validation,952,5,1,0,0.4603460431098938,0.8164787888526917,False,false negative
validation,953,3,1,1,0.9277917742729187,0.8164787888526917,True,true positive
validation,954,3,1,1,0.990140974521637,0.8164787888526917,True,true positive
validation,955,3,1,1,0.9198636412620544,0.8164787888526917,True,true positive
validation,956,3,1,0,0.8114687204360962,0.8164787888526917,False,false negative
validation,957,1,1,1,0.9345301389694214,0.8164787888526917,True,true positive
validation,958,3,1,0,0.7558361291885376,0.8164787888526917,False,false negative
validation,959,3,1,1,0.948853075504303,0.8164787888526917,True,true positive
validation,960,4,1,1,0.9974474906921387,0.8164787888526917,True,true positive
validation,961,1,1,1,0.9839068651199341,0.8164787888526917,True,true positive
validation,962,0,0,0,0.47668343782424927,0.8164787888526917,True,true negative
validation,963,2,1,1,0.9837010502815247,0.8164787888526917,True,true positive
validation,964,0,0,0,0.18090477585792542,0.8164787888526917,True,true negative
validation,965,1,1,1,0.979760468006134,0.8164787888526917,True,true positive
validation,966,1,1,1,0.9110276699066162,0.8164787888526917,True,true positive
validation,967,4,1,1,0.9603835940361023,0.8164787888526917,True,true positive
validation,968,5,1,1,0.988654375076294,0.8164787888526917,True,true positive
validation,969,3,1,0,0.7762060761451721,0.8164787888526917,False,false negative
validation,970,5,1,0,0.2793278694152832,0.8164787888526917,False,false negative
validation,971,5,1,1,0.9949970245361328,0.8164787888526917,True,true positive
validation,972,1,1,1,0.9846547842025757,0.8164787888526917,True,true positive
validation,973,1,1,1,0.9919483661651611,0.8164787888526917,True,true positive
validation,974,1,1,1,0.9840952754020691,0.8164787888526917,True,true positive
validation,975,5,1,0,0.6642999053001404,0.8164787888526917,False,false negative
validation,976,2,1,1,0.9324162006378174,0.8164787888526917,True,true positive
validation,977,0,0,0,0.2548440098762512,0.8164787888526917,True,true negative
validation,978,3,1,1,0.9086264371871948,0.8164787888526917,True,true positive
validation,979,4,1,1,0.9937106370925903,0.8164787888526917,True,true positive
validation,980,2,1,1,0.9872822761535645,0.8164787888526917,True,true positive
validation,981,1,1,1,0.9599331617355347,0.8164787888526917,True,true positive
validation,982,4,1,1,0.9874005913734436,0.8164787888526917,True,true positive
validation,983,1,1,1,0.974265456199646,0.8164787888526917,True,true positive
validation,984,0,0,0,0.5156365633010864,0.8164787888526917,True,true negative
validation,985,0,0,0,0.461408406496048,0.8164787888526917,True,true negative
validation,986,3,1,1,0.9091711044311523,0.8164787888526917,True,true positive
validation,987,0,0,0,0.6781834959983826,0.8164787888526917,True,true negative
validation,988,2,1,1,0.842503547668457,0.8164787888526917,True,true positive
validation,989,0,0,0,0.3484630584716797,0.8164787888526917,True,true negative
validation,990,3,1,1,0.9772771596908569,0.8164787888526917,True,true positive
validation,991,4,1,1,0.9807590842247009,0.8164787888526917,True,true positive
validation,992,3,1,0,0.7341356873512268,0.8164787888526917,False,false negative
validation,993,1,1,1,0.8860212564468384,0.8164787888526917,True,true positive
