image_path,source_class,binary_label,original_width,original_height,cleaned_width,cleaned_height
artifacts/task01/cleaned_train/images/train_0_002355.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002356.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002357.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002358.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002359.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002360.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002361.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002362.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002363.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002364.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002365.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002366.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002367.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002368.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002369.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002370.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002371.jpg,0,0,640,425,224,224
artifacts/task01/cleaned_train/images/train_0_002372.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002373.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002374.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002375.jpg,0,0,500,333,224,224
artifacts/task01/cleaned_train/images/train_0_002376.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002377.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002378.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002379.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_0_002380.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002381.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002382.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002383.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002384.jpg,0,0,500,415,224,224
artifacts/task01/cleaned_train/images/train_0_002385.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002386.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002387.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002388.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002389.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002390.jpg,0,0,640,425,224,224
artifacts/task01/cleaned_train/images/train_0_002391.jpg,0,0,494,640,224,224
artifacts/task01/cleaned_train/images/train_0_002392.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002393.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002394.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_0_002395.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002396.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002397.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002398.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002399.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002400.jpg,0,0,640,406,224,224
artifacts/task01/cleaned_train/images/train_0_002401.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002402.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002403.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002404.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002405.jpg,0,0,333,500,224,224
artifacts/task01/cleaned_train/images/train_0_002406.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002407.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002408.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_0_002409.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_0_002410.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002411.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_0_002412.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002413.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002414.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002415.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002416.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002417.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002418.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002419.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002420.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002421.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002422.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002423.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002424.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002425.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002426.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002427.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002428.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002429.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002430.jpg,0,0,640,424,224,224
artifacts/task01/cleaned_train/images/train_0_002431.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002432.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002433.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002434.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002435.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002436.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002437.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002438.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002439.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002440.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002441.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002442.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002443.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002444.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002445.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002446.jpg,0,0,480,640,224,224
artifacts/task01/cleaned_train/images/train_0_002447.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002448.jpg,0,0,640,427,224,224
artifacts/task01/cleaned_train/images/train_0_002449.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002450.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002451.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002452.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002453.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002454.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002455.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002456.jpg,0,0,640,360,224,224
artifacts/task01/cleaned_train/images/train_0_002457.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002458.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_0_002459.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002460.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002461.jpg,4,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002462.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002463.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002464.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002465.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002466.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002467.jpg,0,0,640,427,224,224
artifacts/task01/cleaned_train/images/train_0_002468.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002469.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002470.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002471.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002472.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002473.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002474.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002475.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002476.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002477.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002478.jpg,0,0,640,371,224,224
artifacts/task01/cleaned_train/images/train_0_002479.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002480.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002481.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002482.jpg,0,0,612,612,224,224
artifacts/task01/cleaned_train/images/train_0_002483.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002484.jpg,0,0,640,427,224,224
artifacts/task01/cleaned_train/images/train_0_002485.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_0_002486.jpg,0,0,480,640,224,224
artifacts/task01/cleaned_train/images/train_0_002487.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002488.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002489.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002490.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002491.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002492.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002493.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_0_002494.jpg,0,0,640,426,224,224
artifacts/task01/cleaned_train/images/train_0_002495.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002496.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002497.jpg,0,0,640,427,224,224
artifacts/task01/cleaned_train/images/train_0_002498.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002499.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002500.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002501.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002502.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002503.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002504.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002505.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002506.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002507.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002508.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002509.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002510.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002511.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002512.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002513.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002514.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002515.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002516.jpg,0,0,500,400,224,224
artifacts/task01/cleaned_train/images/train_0_002517.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002518.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002519.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002520.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002521.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002522.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002523.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002524.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002525.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002526.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002527.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_0_002528.jpg,0,0,640,426,224,224
artifacts/task01/cleaned_train/images/train_0_002529.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002530.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002531.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002532.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002533.jpg,0,0,640,427,224,224
artifacts/task01/cleaned_train/images/train_0_002534.jpg,0,0,440,640,224,224
artifacts/task01/cleaned_train/images/train_0_002535.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002536.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002537.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002538.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002539.jpg,0,0,500,375,224,224
artifacts/task01/cleaned_train/images/train_0_002540.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_0_002541.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002542.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002543.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002544.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002545.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002546.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002547.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002548.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002549.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002550.jpg,0,0,640,427,224,224
artifacts/task01/cleaned_train/images/train_0_002551.jpg,0,0,458,640,224,224
artifacts/task01/cleaned_train/images/train_0_002552.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002553.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002554.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002555.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002556.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002557.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002558.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002559.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002560.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002561.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002562.jpg,0,0,640,428,224,224
artifacts/task01/cleaned_train/images/train_0_002563.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002564.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002565.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002566.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002567.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_0_002568.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002569.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002570.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002571.jpg,0,0,640,427,224,224
artifacts/task01/cleaned_train/images/train_0_002572.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002573.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002574.jpg,0,0,640,426,224,224
artifacts/task01/cleaned_train/images/train_0_002575.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002576.jpg,0,0,640,538,224,224
artifacts/task01/cleaned_train/images/train_0_002577.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002578.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002579.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002580.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002581.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002582.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002583.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002584.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002585.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002586.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002587.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002588.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_0_002589.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002590.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002591.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_0_002592.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002593.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002594.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_0_002595.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002596.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002597.jpg,0,0,500,333,224,224
artifacts/task01/cleaned_train/images/train_0_002598.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002599.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002600.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002601.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002602.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002603.jpg,0,0,480,640,224,224
artifacts/task01/cleaned_train/images/train_0_002604.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002605.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002606.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002607.jpg,0,0,640,276,224,224
artifacts/task01/cleaned_train/images/train_0_002608.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002609.jpg,0,0,640,361,224,224
artifacts/task01/cleaned_train/images/train_0_002610.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002611.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_0_002612.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002613.jpg,0,0,640,417,224,224
artifacts/task01/cleaned_train/images/train_0_002614.jpg,0,0,640,424,224,224
artifacts/task01/cleaned_train/images/train_0_002615.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002616.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_0_002617.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002618.jpg,0,0,640,519,224,224
artifacts/task01/cleaned_train/images/train_0_002619.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002620.jpg,0,0,359,500,224,224
artifacts/task01/cleaned_train/images/train_0_002621.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002622.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002623.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002624.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002625.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002626.jpg,0,0,640,427,224,224
artifacts/task01/cleaned_train/images/train_0_002627.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002628.jpg,0,0,640,392,224,224
artifacts/task01/cleaned_train/images/train_0_002629.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002630.jpg,0,0,500,334,224,224
artifacts/task01/cleaned_train/images/train_0_002631.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002632.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002633.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002634.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_0_002635.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002636.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002637.jpg,0,0,500,350,224,224
artifacts/task01/cleaned_train/images/train_0_002638.jpg,0,0,640,425,224,224
artifacts/task01/cleaned_train/images/train_0_002639.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002640.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002641.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002642.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002643.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002644.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002645.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002646.jpg,0,0,480,640,224,224
artifacts/task01/cleaned_train/images/train_0_002647.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002648.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002649.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002650.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002651.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002652.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002653.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002654.jpg,0,0,360,640,224,224
artifacts/task01/cleaned_train/images/train_0_002655.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002656.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002657.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002658.jpg,0,0,640,426,224,224
artifacts/task01/cleaned_train/images/train_0_002659.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002660.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002661.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002662.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002663.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002664.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002665.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002666.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002667.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002668.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002669.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002670.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002671.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002672.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002673.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002674.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002675.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002676.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002677.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002678.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002679.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002680.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002681.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002682.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002683.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002684.jpg,0,0,640,392,224,224
artifacts/task01/cleaned_train/images/train_0_002685.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002686.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002687.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002688.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002689.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002690.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002691.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002692.jpg,0,0,640,360,224,224
artifacts/task01/cleaned_train/images/train_0_002693.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002694.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002695.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002696.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_0_002697.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002698.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002699.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_0_002700.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_0_002701.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002702.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_0_002703.jpg,2,1,320,320,224,224
